FOLIO;FECHA;CODIGO_PREDIO;NOMBRE_PREDIO;EQUIPO;UNIDAD_OPERATIVA;INTERVENCION;HORA_INICIO;HORA_TERMINO;TIEMPO_EFECTIVO;HORAS_COLACION;NUMERO_CICLOS;NUMERO_PERSONAS;RUT_EMPRESA;NOMBRE_EMPRESA;NUMERO_ACTA;SECUENCIA;RUT_CALIBRADOR;NOMBRE_CALIBRADOR;DIAMETRO;CODIGO_PRODUCTO;FACTOR_CORTEZA;ESPECIE;TROZOS;CODIGO_DESTINO;LARGO;LARGO_REAL;M3SSC;M3SSC_CABEZAL;STOCK;TIEMPOS_MUERTOS;TOTAL_HR_TMP_MUERTOS;TIPO_NOC;ESTADO_MADERA;FECHA_REGISTRO;FECHA_CORTE;ID_DETALLE_NOC;OBSERVACION;TIPO_EQUIPO;BIOMASA;PRODUCTO;NOMBRE_DESTINO;TEMPORADA;COMPLETA;ZONA_FORESTAL_PREDIO;ZONA_FORESTAL_MOVIL;ZONA_COSECHA;FSC_PRODUCCION;CERTFOR_PRODUCCION
825946;02-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;12:00;23:00;8:00;1:00;63;280;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0244NRCPLLF;CC;PIRA;;N048;2,44;2,44;5,985;0;54;20-Falta/abstecimiento de combustible equipo de volte-2;120;P;Quemada 2;03-05-2026 01:40:22;02-05-2026;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
825946;02-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;12:00;23:00;8:00;1:00;63;280;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265LRCCAL1;CC;PIRA;59;N051;2,6;2,65;22,951;0;125;20-Falta/abstecimiento de combustible equipo de volte-2;120;P;Quemada;03-05-2026 01:40:22;02-05-2026;0;;SKIDDER;;PODADO;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
825946;02-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;12:00;23:00;8:00;1:00;63;280;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265MRCCAL1;CC;PIRA;24;N051;2,6;2,65;7,8;0;253;20-Falta/abstecimiento de combustible equipo de volte-2;120;P;Quemada;03-05-2026 01:40:22;02-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
825946;02-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;12:00;23:00;8:00;1:00;63;280;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0350URCPLLF;CC;PIRA;;N011;3,5;3,5;8,883336;0;59;20-Falta/abstecimiento de combustible equipo de volte-2;120;P;Fresca;03-05-2026 01:40:22;02-05-2026;0;;SKIDDER;;PULPABLE;PTA NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
825946;02-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;12:00;23:00;8:00;1:00;63;280;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375MRCCAL1;CC;PIRA;237;N051;3,65;3,75;57,354;0;285;20-Falta/abstecimiento de combustible equipo de volte-2;120;P;Quemada;03-05-2026 01:40:22;02-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
825946;02-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;12:00;23:00;8:00;1:00;63;280;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375RRCCAL1;CC;PIRA;55;N051;3,65;3,75;12,815;0;212;20-Falta/abstecimiento de combustible equipo de volte-2;120;P;Fresca;03-05-2026 01:40:22;02-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
825946;02-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;12:00;23:00;8:00;1:00;63;280;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;;N048;4;4;24,789838;0;344;20-Falta/abstecimiento de combustible equipo de volte-2;120;P;Quemada;03-05-2026 01:40:22;02-05-2026;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
825946;02-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;12:00;23:00;8:00;1:00;63;280;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;0;N048;4;4;22,765422;0;277;20-Falta/abstecimiento de combustible equipo de volte-2;120;P;Quemada 2;03-05-2026 01:40:22;;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
825948;02-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;12:00;1:00;0:00;12;125;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375MRCCAL1;CC;PIRA;212;N051;3,65;3,75;51,304;0;189;;0;P;Manchada;03-05-2026 01:47:33;02-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826002;03-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;20:00;6:30;0:30;41;280;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0244NRCPLLF;CC;PIRA;;N048;2,44;2,44;0;0;42;1-Reparacion/Falla equipo de volteo-2;120;P;Quemada;04-05-2026 00:13:46;03-05-2026;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826002;03-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;20:00;6:30;0:30;41;280;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265LRCCAL1;CC;PIRA;73;N051;2,6;2,65;25,039;0;155;1-Reparacion/Falla equipo de volteo-2;120;P;Quemada;04-05-2026 00:13:46;03-05-2026;0;;SKIDDER;;PODADO;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826002;03-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;20:00;6:30;0:30;41;280;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265MRCCAL1;CC;PIRA;127;N051;2,6;2,65;44,323;0;366;1-Reparacion/Falla equipo de volteo-2;120;P;Quemada;04-05-2026 00:13:46;03-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826002;03-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;20:00;6:30;0:30;41;280;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265RRCCAL1;CC;PIRA;7;N051;2,6;2,65;2,443;0;32;1-Reparacion/Falla equipo de volteo-2;120;P;Fresca;04-05-2026 00:13:46;03-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826002;03-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;20:00;6:30;0:30;41;280;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0350URCPLLF;CC;PIRA;;N011;3,5;3,5;11,447;0;93;1-Reparacion/Falla equipo de volteo-2;120;P;Fresca;04-05-2026 00:13:46;03-05-2026;0;;SKIDDER;;PULPABLE;PTA NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826002;03-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;20:00;6:30;0:30;41;280;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375MRCCAL1;CC;PIRA;265;N051;3,65;3,75;66,515;0;736;1-Reparacion/Falla equipo de volteo-2;120;P;Quemada;04-05-2026 00:13:46;03-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826002;03-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;20:00;6:30;0:30;41;280;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375RRCCAL1;CC;PIRA;175;N051;3,65;3,75;40,425;0;189;1-Reparacion/Falla equipo de volteo-2;120;P;Fresca;04-05-2026 00:13:46;03-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826002;03-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;20:00;6:30;0:30;41;280;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;;N048;4;4;0;0;5;1-Reparacion/Falla equipo de volteo-2;120;P;Quemada 2;04-05-2026 00:13:46;03-05-2026;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826002;03-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;20:00;6:30;0:30;41;280;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;;N048;4;4;7,588;0;263;1-Reparacion/Falla equipo de volteo-2;120;P;Quemada;04-05-2026 00:13:46;03-05-2026;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826003;03-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;20:00;23:00;1:30;0:30;17;120;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375MRCCAL1;CC;PIRA;73;N051;3,65;3,75;18,323;0;456;1-Reparacion/Falla equipo de volteo-1;60;P;Manchada;04-05-2026 00:13:48;03-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826003;03-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;20:00;23:00;1:30;0:30;17;120;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375RRCCAL1;CC;PIRA;289;N051;3,65;3,75;66,759;0;126;1-Reparacion/Falla equipo de volteo-1;60;P;Manchada;04-05-2026 00:13:48;03-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826006;03-05-2026;10608;POLHUIN;T125;COSECHA;COSECHA;11:00;23:00;10:00;1:00;125;655;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077147;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;E0550UGCPLLF;CC;EUGL;;N011;5,5;5,5;210,62252;0;2830;2-Reparacion/Falla de equipo de madereo-1;60;P;Fresca;04-05-2026 00:18:47;03-05-2026;0;;TORRE500;;PULPABLE;PTA NVA ALDEA;VE2026;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826024;03-05-2026;11734;COIHUECO Y OTROS (BB);TEA02;COSECHA;COSECHA;11:00;23:00;10:30;1:00;23;300;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077558;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265LRCCAL1;CC;PIRA;97;N051;2,6;2,65;32,98;0;32;42-Descanso/Pausa programada-0.5;30;P;Quemada;04-05-2026 00:41:10;03-05-2026;0;;FORWINCH;;PODADO;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826024;03-05-2026;11734;COIHUECO Y OTROS (BB);TEA02;COSECHA;COSECHA;11:00;23:00;10:30;1:00;23;300;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077558;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265MRCCAL1;CC;PIRA;45;N051;2,6;2,65;15,705;0;15;42-Descanso/Pausa programada-0.5;30;P;Quemada;04-05-2026 00:41:10;03-05-2026;0;;FORWINCH;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826024;03-05-2026;11734;COIHUECO Y OTROS (BB);TEA02;COSECHA;COSECHA;11:00;23:00;10:30;1:00;23;300;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077558;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0350URCPLLF;CC;PIRA;;N011;3,5;3,5;34,339536;0;9;42-Descanso/Pausa programada-0.5;30;P;Fresca;04-05-2026 00:41:10;03-05-2026;0;;FORWINCH;;PULPABLE;PTA NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826024;03-05-2026;11734;COIHUECO Y OTROS (BB);TEA02;COSECHA;COSECHA;11:00;23:00;10:30;1:00;23;300;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077558;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375MRCCAL1;CC;PIRA;109;N051;3,65;3,75;24,743;0;24;42-Descanso/Pausa programada-0.5;30;P;Quemada;04-05-2026 00:41:10;03-05-2026;0;;FORWINCH;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826024;03-05-2026;11734;COIHUECO Y OTROS (BB);TEA02;COSECHA;COSECHA;11:00;23:00;10:30;1:00;23;300;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077558;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375RRCCAL1;CC;PIRA;18;N051;3,65;3,75;4,086;0;4;42-Descanso/Pausa programada-0.5;30;P;Fresca;04-05-2026 00:41:10;03-05-2026;0;;FORWINCH;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826024;03-05-2026;11734;COIHUECO Y OTROS (BB);TEA02;COSECHA;COSECHA;11:00;23:00;10:30;1:00;23;300;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077558;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;;N048;4;4;50,590341;0;20;42-Descanso/Pausa programada-0.5;30;P;Quemada;04-05-2026 00:41:10;03-05-2026;0;;FORWINCH;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826028;03-05-2026;11734;COIHUECO Y OTROS (BB);S246;COSECHA;COSECHA;11:00;23:00;1:00;1:00;2;200;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076896;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0244NRCPLLF;CC;PIRA;0;N048;2,44;2,44;0;0;8;4-Reparacion/Falla equipo de Trozado-10;600;P;Quemada;04-05-2026 00:50:51;03-05-2026;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826028;03-05-2026;11734;COIHUECO Y OTROS (BB);S246;COSECHA;COSECHA;11:00;23:00;1:00;1:00;2;200;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076896;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265LRCCAL1;CC;PIRA;0;N051;2,6;2,65;0;0;68;4-Reparacion/Falla equipo de Trozado-10;600;P;Quemada;04-05-2026 00:50:51;03-05-2026;0;;SKIDDER;;PODADO;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826028;03-05-2026;11734;COIHUECO Y OTROS (BB);S246;COSECHA;COSECHA;11:00;23:00;1:00;1:00;2;200;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076896;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265MRCCAL1;CC;PIRA;0;N051;2,6;2,65;0;0;52;4-Reparacion/Falla equipo de Trozado-10;600;P;Quemada;04-05-2026 00:50:51;03-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826028;03-05-2026;11734;COIHUECO Y OTROS (BB);S246;COSECHA;COSECHA;11:00;23:00;1:00;1:00;2;200;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076896;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265PRCCAL1;CC;PIRA;0;N051;2,6;2,65;0;0;33;4-Reparacion/Falla equipo de Trozado-10;600;P;Fresca;04-05-2026 00:50:51;03-05-2026;0;;SKIDDER;;PODADO;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826028;03-05-2026;11734;COIHUECO Y OTROS (BB);S246;COSECHA;COSECHA;11:00;23:00;1:00;1:00;2;200;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076896;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265RRCCAL1;CC;PIRA;0;N051;2,6;2,65;0;0;90;4-Reparacion/Falla equipo de Trozado-10;600;P;Fresca;04-05-2026 00:50:51;03-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826028;03-05-2026;11734;COIHUECO Y OTROS (BB);S246;COSECHA;COSECHA;11:00;23:00;1:00;1:00;2;200;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076896;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0350URCPLLF;CC;PIRA;;N011;3,5;3,5;10,30218;0;85;4-Reparacion/Falla equipo de Trozado-10;600;P;Fresca;04-05-2026 00:50:51;03-05-2026;0;;SKIDDER;;PULPABLE;PTA NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826028;03-05-2026;11734;COIHUECO Y OTROS (BB);S246;COSECHA;COSECHA;11:00;23:00;1:00;1:00;2;200;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076896;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375MRCCAL1;CC;PIRA;0;N051;3,65;3,75;0;0;115;4-Reparacion/Falla equipo de Trozado-10;600;P;Quemada;04-05-2026 00:50:51;03-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826028;03-05-2026;11734;COIHUECO Y OTROS (BB);S246;COSECHA;COSECHA;11:00;23:00;1:00;1:00;2;200;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076896;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375RRCCAL1;CC;PIRA;0;N051;3,65;3,75;0;0;380;4-Reparacion/Falla equipo de Trozado-10;600;P;Fresca;04-05-2026 00:50:51;03-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826028;03-05-2026;11734;COIHUECO Y OTROS (BB);S246;COSECHA;COSECHA;11:00;23:00;1:00;1:00;2;200;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076896;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;0;N048;4;4;0;0;20;4-Reparacion/Falla equipo de Trozado-10;600;P;Quemada;04-05-2026 00:50:51;03-05-2026;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826028;03-05-2026;11734;COIHUECO Y OTROS (BB);S246;COSECHA;COSECHA;11:00;23:00;1:00;1:00;2;200;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076896;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;0;N048;4;4;0;0;22;4-Reparacion/Falla equipo de Trozado-10;600;P;Quemada;04-05-2026 00:50:51;;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826046;03-05-2026;11748;LAS ULLOAS (BB);S223;COSECHA;COSECHA;11:00;23:00;7:00;1:00;24;118;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076574;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265LRCCAL1;CC;PIRA;40;N051;2,6;2,65;12,36;0;20;4-Reparacion/Falla equipo de Trozado-4;240;P;Quemada;04-05-2026 01:18:23;03-05-2026;0;;SKIDDER;;PODADO;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826046;03-05-2026;11748;LAS ULLOAS (BB);S223;COSECHA;COSECHA;11:00;23:00;7:00;1:00;24;118;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076574;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265MRCCAL1;CC;PIRA;34;N051;2,6;2,65;10,88;0;15;4-Reparacion/Falla equipo de Trozado-4;240;P;Quemada;04-05-2026 01:18:23;03-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
